Tarih	Urun	SatisNetTutar	Kur	Sicaklik
2016-03-13	Meyve	18124.77	2,8714	10,06
2016-03-13	Sebze	20337.61	2,8714	10,06
2016-03-14	Meyve	10903.95	2,8714	7,72
2016-03-14	Sebze	13805.68	2,8714	7,72
2016-03-15	Meyve	10411.96	2,8714	7,06
2016-03-15	Sebze	13340.04	2,8714	7,06
2016-03-16	Meyve	10311.3	2,8832	7,61
2016-03-16	Sebze	13010.6	2,8832	7,61
2016-03-17	Meyve	10494.38	2,9064	6,50
2016-03-17	Sebze	12890.15	2,9064	6,50
2016-03-18	Meyve	11302.69	2,8538	7,61
2016-03-18	Sebze	13764.67	2,8538	7,61
2016-03-19	Meyve	21370.57	2,8534	9,78
2016-03-19	Sebze	23512.0	2,8534	9,78
2016-03-20	Meyve	15951.71	2,8534	8,17
2016-03-20	Sebze	18868.86	2,8534	8,17
2016-03-21	Meyve	11048.27	2,8534	11,72
2016-03-21	Sebze	14307.99	2,8534	11,72
2016-03-22	Meyve	9422.71	2,8675	14,33
2016-03-22	Sebze	11929.35	2,8675	14,33
2016-03-23	Meyve	9498.31	2,8703	17,78
2016-03-23	Sebze	11936.19	2,8703	17,78
2016-03-24	Meyve	9945.3	2,8673	13,44
2016-03-24	Sebze	12448.51	2,8673	13,44
2016-03-25	Meyve	11629.02	2,8769	8,28
2016-03-25	Sebze	15724.24	2,8769	8,28
2016-03-26	Meyve	18982.65	2,8685	7,39
2016-03-26	Sebze	20379.53	2,8685	7,39
2016-03-27	Meyve	17734.01	2,8685	7,72
2016-03-27	Sebze	19665.58	2,8685	7,72
2016-03-28	Meyve	11441.97	2,8685	7,50
2016-03-28	Sebze	14918.51	2,8685	7,50
2016-03-29	Meyve	10029.57	2,8685	10,89
2016-03-29	Sebze	13458.28	2,8685	10,89
2016-03-30	Meyve	9881.86	2,8675	12,89
2016-03-30	Sebze	12270.41	2,8675	12,89
2016-03-31	Meyve	10585.95	2,8314	14,72
2016-03-31	Sebze	12080.56	2,8314	14,72
2016-04-01	Meyve	12226.55	2,9161	4,83
2016-04-01	Sebze	15662.28	2,9161	4,83
2016-04-02	Meyve	10702.02	2,9457	12,78
2016-04-02	Sebze	12613.99	2,9457	12,78
2016-04-03	Meyve	9319.73	2,9195	11,83
2016-04-03	Sebze	13957.08	2,9195	11,83
2016-04-04	Meyve	12517.01	2,8177	12,56
2016-04-04	Sebze	13667.33	2,8177	12,56
2016-04-05	Meyve	14497.2	2,8045	14,94
2016-04-05	Sebze	11836.25	2,8045	14,94
2016-04-06	Meyve	22061.85	2,9441	20,78
2016-04-06	Sebze	13870.64	2,9441	20,78
2016-04-07	Meyve	11039.67	2,8826	28,00
2016-04-07	Sebze	9006.06	2,8826	28,00
2016-04-08	Meyve	9347.16	3,0054	27,67
2016-04-08	Sebze	7180.13	3,0054	27,67
2016-04-09	Meyve	13171.24	2,9565	24,94
2016-04-09	Sebze	11685.48	2,9565	24,94
2016-04-10	Meyve	9597.67	3,0015	21,56
2016-04-10	Sebze	10458.6	3,0015	21,56
2016-04-11	Meyve	10527.73	3,1104	13,06
2016-04-11	Sebze	10937.62	3,1104	13,06
2016-04-12	Meyve	15338.88	3,5042	5,56
2016-04-12	Sebze	16185.22	3,5042	5,56
2016-04-13	Meyve	11793.07	2,8250	15,33
2016-04-13	Sebze	11312.86	2,8250	15,33
2016-04-14	Meyve	11695.17	2,8462	18,50
2016-04-14	Sebze	11991.89	2,8462	18,50
2016-04-15	Meyve	12702.34	2,8571	18,00
2016-04-15	Sebze	13483.71	2,8571	18,00
2016-04-16	Meyve	16693.23	2,8525	18,89
2016-04-16	Sebze	16789.79	2,8525	18,89
2016-04-17	Meyve	17064.74	2,8525	18,50
2016-04-17	Sebze	19111.17	2,8525	18,50
2016-04-18	Meyve	14992.23	2,8525	19,83
2016-04-18	Sebze	15107.08	2,8525	19,83
2016-04-19	Meyve	11923.81	2,8499	21,00
2016-04-19	Sebze	11884.48	2,8499	21,00
2016-04-20	Meyve	12171.61	2,8309	17,94
2016-04-20	Sebze	11375.3	2,8309	17,94
2016-04-21	Meyve	13041.28	2,8256	13,61
2016-04-21	Sebze	11624.8	2,8256	13,61
2016-04-22	Meyve	13137.2	2,8190	14,94
2016-04-22	Sebze	11157.59	2,8190	14,94
2016-04-23	Meyve	20310.84	2,8267	16,17
2016-04-23	Sebze	18327.99	2,8267	16,17
2016-04-24	Meyve	17957.45	2,8267	17,17
2016-04-24	Sebze	16141.64	2,8267	17,17
2016-04-25	Meyve	15305.56	2,8267	16,28
2016-04-25	Sebze	14250.59	2,8267	16,28
2016-04-26	Meyve	12681.4	2,8437	13,50
2016-04-26	Sebze	12455.38	2,8437	13,50
2016-04-27	Meyve	11705.73	2,8325	13,83
2016-04-27	Sebze	11231.51	2,8325	13,83
2016-04-28	Meyve	12387.89	2,8155	15,89
2016-04-28	Sebze	10753.68	2,8155	15,89
2016-04-29	Meyve	14184.87	2,8130	16,89
2016-04-29	Sebze	12101.14	2,8130	16,89
2016-04-30	Meyve	20094.38	2,7994	15,61
2016-04-30	Sebze	16863.95	2,7994	15,61
2016-05-01	Meyve	10502.34	2,9401	8,50
2016-05-01	Sebze	13042.71	2,9401	8,50
2016-05-02	Meyve	11948.93	2,9024	5,72
2016-05-02	Sebze	14594.17	2,9024	5,72
2016-05-03	Meyve	14665.01	2,9127	10,06
2016-05-03	Sebze	20068.76	2,9127	10,06
2016-05-04	Meyve	10880.14	2,8169	14,78
2016-05-04	Sebze	11834.65	2,8169	14,78
2016-05-05	Meyve	13410.69	2,8570	13,78
2016-05-05	Sebze	10602.56	2,8570	13,78
2016-05-06	Meyve	22889.71	2,9441	21,56
2016-05-06	Sebze	15694.22	2,9441	21,56
2016-05-07	Meyve	3261.79	2,8826	25,11
2016-05-07	Sebze	2763.99	2,8826	25,11
2016-05-08	Meyve	10519.04	3,0192	28,50
2016-05-08	Sebze	8389.36	3,0192	28,50
2016-05-09	Meyve	11436.36	2,9565	24,22
2016-05-09	Sebze	10349.78	2,9565	24,22
2016-05-10	Meyve	9298.41	3,0272	17,11
2016-05-10	Sebze	10217.16	3,0272	17,11
2016-05-11	Meyve	14451.45	3,1326	14,11
2016-05-11	Sebze	15316.46	3,1326	14,11
2016-05-12	Meyve	11115.9	3,5042	6,39
2016-05-12	Sebze	12325.15	3,5042	6,39
2016-05-13	Meyve	15599.09	2,9468	21,44
2016-05-13	Sebze	10978.15	2,9468	21,44
2016-05-14	Meyve	22256.53	2,9566	21,67
2016-05-14	Sebze	15316.18	2,9566	21,67
2016-05-15	Meyve	21261.16	2,9566	21,28
2016-05-15	Sebze	15465.95	2,9566	21,28
2016-05-16	Meyve	16507.78	2,9566	20,11
2016-05-16	Sebze	12753.73	2,9566	20,11
2016-05-17	Meyve	13382.53	2,9690	16,00
2016-05-17	Sebze	10348.44	2,9690	16,00
2016-05-18	Meyve	13495.06	2,9624	17,50
2016-05-18	Sebze	10047.27	2,9624	17,50
2016-05-19	Meyve	16123.04	2,9756	17,56
2016-05-19	Sebze	10906.13	2,9756	17,56
2016-05-20	Meyve	23515.45	2,9756	20,72
2016-05-20	Sebze	10738.3	2,9756	20,72
2016-05-21	Meyve	17603.52	2,9747	20,56
2016-05-21	Sebze	12354.03	2,9747	20,56
2016-05-22	Meyve	20612.94	2,9747	17,56
2016-05-22	Sebze	15018.71	2,9747	17,56
2016-05-23	Meyve	17366.34	2,9747	17,56
2016-05-23	Sebze	13096.95	2,9747	17,56
2016-05-24	Meyve	14872.4	2,9805	20,28
2016-05-24	Sebze	10990.95	2,9805	20,28
2016-05-25	Meyve	12375.01	2,9800	18,83
2016-05-25	Sebze	10116.75	2,9800	18,83
2016-05-26	Meyve	14996.8	2,9405	18,11
2016-05-26	Sebze	10387.36	2,9405	18,11
2016-05-27	Meyve	15128.06	2,9328	17,06
2016-05-27	Sebze	10391.24	2,9328	17,06
2016-05-28	Meyve	20294.0	2,9378	18,11
2016-05-28	Sebze	13149.58	2,9378	18,11
2016-05-29	Meyve	18001.39	2,9378	20,72
2016-05-29	Sebze	13360.81	2,9378	20,72
2016-05-30	Meyve	16547.41	2,9378	23,28
2016-05-30	Sebze	12736.85	2,9378	23,28
2016-05-31	Meyve	13834.07	2,9539	24,56
2016-05-31	Sebze	10048.07	2,9539	24,56
2016-06-01	Meyve	10001.63	2,9729	11,94
2016-06-01	Sebze	11847.4	2,9729	11,94
2016-06-02	Meyve	19854.61	2,9031	4,44
2016-06-02	Sebze	21235.79	2,9031	4,44
2016-06-03	Meyve	11553.0	2,9127	12,39
2016-06-03	Sebze	17865.96	2,9127	12,39
2016-06-04	Meyve	10517.61	2,8257	15,33
2016-06-04	Sebze	10635.38	2,8257	15,33
2016-06-05	Meyve	13306.96	2,9181	14,44
2016-06-05	Sebze	12452.6	2,9181	14,44
2016-06-06	Meyve	19122.75	2,9441	21,61
2016-06-06	Sebze	13493.17	2,9441	21,61
2016-06-07	Meyve	6479.5	2,8826	24,83
2016-06-07	Sebze	4794.62	2,8826	24,83
2016-06-08	Meyve	15893.62	2,9975	28,61
2016-06-08	Sebze	10688.4	2,9975	28,61
2016-06-09	Meyve	8968.21	2,9420	25,83
2016-06-09	Sebze	8440.5	2,9420	25,83
2016-06-10	Meyve	9780.06	3,0516	18,39
2016-06-10	Sebze	10545.01	3,0516	18,39
2016-06-11	Meyve	13563.6	3,1326	16,56
2016-06-11	Sebze	15135.65	3,1326	16,56
2016-06-12	Meyve	9632.36	3,5320	6,11
2016-06-12	Sebze	10196.16	3,5320	6,11
2016-06-13	Meyve	16387.97	2,9080	24,94
2016-06-13	Sebze	10443.11	2,9080	24,94
2016-06-14	Meyve	13314.63	2,9199	21,00
2016-06-14	Sebze	10145.3	2,9199	21,00
2016-06-15	Meyve	14819.9	2,9283	22,78
2016-06-15	Sebze	9624.9	2,9283	22,78
2016-06-16	Meyve	14494.84	2,9249	24,61
2016-06-16	Sebze	10342.19	2,9249	24,61
2016-06-17	Meyve	14105.01	2,9275	27,06
2016-06-17	Sebze	9881.11	2,9275	27,06
2016-06-18	Meyve	19015.92	2,9279	28,28
2016-06-18	Sebze	12717.89	2,9279	28,28
2016-06-19	Meyve	19843.46	2,9279	26,78
2016-06-19	Sebze	12363.24	2,9279	26,78
2016-06-20	Meyve	15463.0	2,9279	27,39
2016-06-20	Sebze	10852.36	2,9279	27,39
2016-06-21	Meyve	12732.41	2,8964	27,94
2016-06-21	Sebze	9432.4	2,8964	27,94
2016-06-22	Meyve	13613.77	2,8942	27,67
2016-06-22	Sebze	8911.52	2,8942	27,67
2016-06-23	Meyve	12740.2	2,9035	27,61
2016-06-23	Sebze	8461.86	2,9035	27,61
2016-06-24	Meyve	12994.34	2,8779	28,17
2016-06-24	Sebze	9432.98	2,8779	28,17
2016-06-25	Meyve	16582.6	2,9246	27,33
2016-06-25	Sebze	12345.03	2,9246	27,33
2016-06-26	Meyve	16330.38	2,9246	26,72
2016-06-26	Sebze	12309.72	2,9246	26,72
2016-06-27	Meyve	12192.9	2,9246	27,00
2016-06-27	Sebze	8787.27	2,9246	27,00
2016-06-28	Meyve	9404.07	2,9344	25,33
2016-06-28	Sebze	7796.16	2,9344	25,33
2016-06-29	Meyve	8869.02	2,9110	25,11
2016-06-29	Sebze	6839.42	2,9110	25,11
2016-06-30	Meyve	9603.25	2,8916	23,83
2016-06-30	Sebze	7233.61	2,8916	23,83
2016-07-01	Meyve	10095.41	3,0019	11,33
2016-07-01	Sebze	11573.29	3,0019	11,33
2016-07-02	Meyve	18055.93	2,9031	4,72
2016-07-02	Sebze	19246.02	2,9031	4,72
2016-07-03	Meyve	8474.75	2,9127	15,06
2016-07-03	Sebze	13001.81	2,9127	15,06
2016-07-04	Meyve	10802.24	2,8392	18,39
2016-07-04	Sebze	11592.39	2,8392	18,39
2016-07-05	Meyve	20507.09	2,9177	15,72
2016-07-05	Sebze	20708.99	2,9177	15,72
2016-07-06	Meyve	15969.48	2,9060	19,89
2016-07-06	Sebze	10962.35	2,9060	19,89
2016-07-07	Meyve	8824.75	2,8826	25,61
2016-07-07	Sebze	6765.89	2,8826	25,61
2016-07-08	Meyve	14446.47	2,9975	28,50
2016-07-08	Sebze	10440.66	2,9975	28,50
2016-07-09	Meyve	9046.15	2,9369	25,94
2016-07-09	Sebze	7341.28	2,9369	25,94
2016-07-10	Meyve	10154.01	3,0485	19,44
2016-07-10	Sebze	9930.29	3,0485	19,44
2016-07-11	Meyve	10128.87	3,1326	18,83
2016-07-11	Sebze	11398.23	3,1326	18,83
2016-07-12	Meyve	8824.94	3,5077	6,39
2016-07-12	Sebze	9497.78	3,5077	6,39
2016-07-13	Meyve	12211.02	2,8865	26,28
2016-07-13	Sebze	9415.16	2,8865	26,28
2016-07-14	Meyve	12767.31	2,8927	25,78
2016-07-14	Sebze	8841.99	2,8927	25,78
2016-07-15	Meyve	12725.2	2,8893	26,44
2016-07-15	Sebze	10008.19	2,8893	26,44
2016-07-16	Meyve	20490.8	2,8814	27,78
2016-07-16	Sebze	11772.89	2,8814	27,78
2016-07-17	Meyve	17341.6	2,8814	26,94
2016-07-17	Sebze	13313.76	2,8814	26,94
2016-07-18	Meyve	15122.2	2,8814	26,11
2016-07-18	Sebze	11982.83	2,8814	26,11
2016-07-19	Meyve	12093.47	2,9464	25,28
2016-07-19	Sebze	9883.4	2,9464	25,28
2016-07-20	Meyve	11836.33	2,9745	24,00
2016-07-20	Sebze	9926.65	2,9745	24,00
2016-07-21	Meyve	12216.02	3,0260	25,17
2016-07-21	Sebze	9616.8	3,0260	25,17
2016-07-22	Meyve	12436.6	3,0705	25,89
2016-07-22	Sebze	8982.34	3,0705	25,89
2016-07-23	Meyve	16463.96	3,0552	27,17
2016-07-23	Sebze	13609.17	3,0552	27,17
2016-07-24	Meyve	15598.73	3,0552	27,50
2016-07-24	Sebze	13274.34	3,0552	27,50
2016-07-25	Meyve	13345.18	3,0552	26,61
2016-07-25	Sebze	12338.37	3,0552	26,61
2016-07-26	Meyve	11208.67	3,0296	26,67
2016-07-26	Sebze	9224.05	3,0296	26,67
2016-07-27	Meyve	10577.52	3,0332	26,83
2016-07-27	Sebze	7888.61	3,0332	26,83
2016-07-28	Meyve	10064.59	3,0356	27,50
2016-07-28	Sebze	8437.9	3,0356	27,50
2016-07-29	Meyve	10195.75	3,0146	27,56
2016-07-29	Sebze	9099.37	3,0146	27,56
2016-07-30	Meyve	14776.28	3,0104	27,72
2016-07-30	Sebze	11757.27	3,0104	27,72
2016-07-31	Meyve	16490.67	3,0104	28,39
2016-07-31	Sebze	12274.45	3,0104	28,39
2016-08-01	Meyve	10586.67	3,0019	7,61
2016-08-01	Sebze	12934.15	3,0019	7,61
2016-08-02	Meyve	28280.36	2,9031	5,06
2016-08-02	Sebze	32740.84	2,9031	5,06
2016-08-03	Meyve	9466.22	2,9181	15,00
2016-08-03	Sebze	17514.98	2,9181	15,00
2016-08-04	Meyve	11174.98	2,8408	19,06
2016-08-04	Sebze	12153.97	2,8408	19,06
2016-08-05	Meyve	20528.21	2,9177	16,44
2016-08-05	Sebze	30430.04	2,9177	16,44
2016-08-06	Meyve	16734.39	2,8958	18,89
2016-08-06	Sebze	10461.24	2,8958	18,89
2016-08-07	Meyve	12092.56	2,8826	25,78
2016-08-07	Sebze	7984.15	2,8826	25,78
2016-08-08	Meyve	12155.62	2,9975	28,61
2016-08-08	Sebze	9348.01	2,9975	28,61
2016-08-09	Meyve	7529.56	2,9265	26,11
2016-08-09	Sebze	7072.52	2,9265	26,11
2016-08-10	Meyve	14644.87	3,0485	19,11
2016-08-10	Sebze	16451.75	3,0485	19,11
2016-08-11	Meyve	8110.02	3,1510	20,33
2016-08-11	Sebze	9670.5	3,1510	20,33
2016-08-12	Meyve	9435.88	3,4283	5,61
2016-08-12	Sebze	9796.82	3,4283	5,61
2016-08-13	Meyve	14478.54	2,9537	22,17
2016-08-13	Sebze	11168.81	2,9537	22,17
2016-08-14	Meyve	15126.11	2,9537	24,22
2016-08-14	Sebze	11037.13	2,9537	24,22
2016-08-15	Meyve	14257.29	2,9537	24,56
2016-08-15	Sebze	9374.9	2,9537	24,56
2016-08-16	Meyve	9580.44	2,9490	25,56
2016-08-16	Sebze	8117.07	2,9490	25,56
2016-08-17	Meyve	10146.36	2,9276	26,28
2016-08-17	Sebze	8024.6	2,9276	26,28
2016-08-18	Meyve	9461.6	2,9319	27,28
2016-08-18	Sebze	7910.64	2,9319	27,28
2016-08-19	Meyve	10461.94	2,9210	27,06
2016-08-19	Sebze	9261.8	2,9210	27,06
2016-08-20	Meyve	13284.7	2,9335	27,44
2016-08-20	Sebze	10840.06	2,9335	27,44
2016-08-21	Meyve	13761.82	2,9335	27,22
2016-08-21	Sebze	12190.66	2,9335	27,22
2016-08-22	Meyve	11262.22	2,9335	26,72
2016-08-22	Sebze	9845.61	2,9335	26,72
2016-08-23	Meyve	9031.12	2,9423	26,67
2016-08-23	Sebze	8569.7	2,9423	26,67
2016-08-24	Meyve	8696.25	2,9339	25,61
2016-08-24	Sebze	7955.26	2,9339	25,61
2016-08-25	Meyve	8753.25	2,9513	25,28
2016-08-25	Sebze	8591.01	2,9513	25,28
2016-08-26	Meyve	9004.7	2,9369	24,83
2016-08-26	Sebze	8922.03	2,9369	24,83
2016-08-27	Meyve	12490.8	2,9316	25,28
2016-08-27	Sebze	11280.41	2,9316	25,28
2016-08-28	Meyve	11897.28	2,9316	24,94
2016-08-28	Sebze	11492.25	2,9316	24,94
2016-08-29	Meyve	10820.33	2,9316	25,06
2016-08-29	Sebze	10346.24	2,9316	25,06
2016-08-30	Meyve	11384.47	2,9525	24,39
2016-08-30	Sebze	10979.05	2,9525	24,39
2016-08-31	Meyve	10170.24	2,9525	25,28
2016-08-31	Sebze	9313.7	2,9525	25,28
2016-09-01	Meyve	15684.37	2,9855	9,78
2016-09-01	Sebze	18187.07	2,9855	9,78
2016-09-02	Meyve	10351.96	2,9031	7,00
2016-09-02	Sebze	11492.99	2,9031	7,00
2016-09-03	Meyve	9327.49	2,9181	13,39
2016-09-03	Sebze	10808.29	2,9181	13,39
2016-09-04	Meyve	15239.06	2,8549	19,39
2016-09-04	Sebze	16060.02	2,8549	19,39
2016-09-05	Meyve	17542.66	2,9177	16,78
2016-09-05	Sebze	12827.59	2,9177	16,78
2016-09-06	Meyve	13878.85	2,8874	18,78
2016-09-06	Sebze	9908.09	2,8874	18,78
2016-09-07	Meyve	15572.25	2,9194	24,33
2016-09-07	Sebze	11184.77	2,9194	24,33
2016-09-08	Meyve	11087.37	2,9825	28,56
2016-09-08	Sebze	8428.21	2,9825	28,56
2016-09-09	Meyve	8800.75	2,9323	25,67
2016-09-09	Sebze	7730.68	2,9323	25,67
2016-09-10	Meyve	15224.6	3,0484	17,94
2016-09-10	Sebze	14818.71	3,0484	17,94
2016-09-11	Meyve	7762.1	3,1714	20,39
2016-09-11	Sebze	12494.2	3,1714	20,39
2016-09-12	Meyve	10205.78	3,3645	8,78
2016-09-12	Sebze	11893.94	3,3645	8,78
2016-09-13	Meyve	4813.09	2,9531	24,22
2016-09-13	Sebze	5429.47	2,9531	24,22
2016-09-14	Meyve	5760.96	2,9531	22,72
2016-09-14	Sebze	5837.79	2,9531	22,72
2016-09-15	Meyve	9753.59	2,9531	23,83
2016-09-15	Sebze	8171.29	2,9531	23,83
2016-09-16	Meyve	12230.85	2,9531	23,50
2016-09-16	Sebze	11124.67	2,9531	23,50
2016-09-17	Meyve	14093.11	2,9657	23,56
2016-09-17	Sebze	13443.93	2,9657	23,56
2016-09-18	Meyve	15697.07	2,9657	26,17
2016-09-18	Sebze	14833.95	2,9657	26,17
2016-09-19	Meyve	12843.64	2,9657	25,89
2016-09-19	Sebze	13338.28	2,9657	25,89
2016-09-20	Meyve	11065.88	2,9719	22,78
2016-09-20	Sebze	11207.78	2,9719	22,78
2016-09-21	Meyve	12573.69	2,9720	18,00
2016-09-21	Sebze	10702.37	2,9720	18,00
2016-09-22	Meyve	10595.22	2,9718	17,28
2016-09-22	Sebze	10199.64	2,9718	17,28
2016-09-23	Meyve	11443.31	2,9447	17,50
2016-09-23	Sebze	10997.91	2,9447	17,50
2016-09-24	Meyve	15964.02	2,9453	18,44
2016-09-24	Sebze	14753.57	2,9453	18,44
2016-09-25	Meyve	16635.37	2,9453	18,61
2016-09-25	Sebze	15456.41	2,9453	18,61
2016-09-26	Meyve	11984.32	2,9453	18,11
2016-09-26	Sebze	11692.9	2,9453	18,11
2016-09-27	Meyve	9299.27	2,9825	18,06
2016-09-27	Sebze	10326.73	2,9825	18,06
2016-09-28	Meyve	10338.64	2,9689	19,61
2016-09-28	Sebze	9651.35	2,9689	19,61
2016-09-29	Meyve	9784.25	2,9744	19,00
2016-09-29	Sebze	10106.78	2,9744	19,00
2016-09-30	Meyve	11161.81	2,9938	20,83
2016-09-30	Sebze	11144.05	2,9938	20,83
2016-10-01	Meyve	16408.63	2,9855	10,94
2016-10-01	Sebze	17700.38	2,9855	10,94
2016-10-02	Meyve	9694.29	2,9450	10,39
2016-10-02	Sebze	10610.31	2,9450	10,39
2016-10-03	Meyve	9765.11	2,9061	11,78
2016-10-03	Sebze	11720.19	2,9061	11,78
2016-10-04	Meyve	17472.39	2,8549	16,44
2016-10-04	Sebze	19354.13	2,8549	16,44
2016-10-05	Meyve	13802.28	2,9209	16,22
2016-10-05	Sebze	11634.84	2,9209	16,22
2016-10-06	Meyve	15833.5	2,8921	19,83
2016-10-06	Sebze	13461.74	2,8921	19,83
2016-10-07	Meyve	18009.26	2,9194	24,22
2016-10-07	Sebze	13713.19	2,9194	24,22
2016-10-08	Meyve	10281.02	2,9761	28,61
2016-10-08	Sebze	7513.5	2,9761	28,61
2016-10-09	Meyve	11417.22	2,9531	26,00
2016-10-09	Sebze	9883.91	2,9531	26,00
2016-10-10	Meyve	10076.02	3,0484	19,17
2016-10-10	Sebze	11824.49	3,0484	19,17
2016-10-11	Meyve	8491.44	3,1842	15,78
2016-10-11	Sebze	9732.96	3,1842	15,78
2016-10-12	Meyve	14711.53	3,4500	10,39
2016-10-12	Sebze	14744.25	3,4500	10,39
2016-10-13	Meyve	7666.23	3,0783	17,94
2016-10-13	Sebze	9395.67	3,0783	17,94
2016-10-14	Meyve	9631.26	3,0946	16,44
2016-10-14	Sebze	10830.6	3,0946	16,44
2016-10-15	Meyve	15042.75	3,0845	16,61
2016-10-15	Sebze	14953.26	3,0845	16,61
2016-10-16	Meyve	11987.67	3,0845	18,00
2016-10-16	Sebze	14552.8	3,0845	18,00
2016-10-17	Meyve	10816.19	3,0845	15,78
2016-10-17	Sebze	11176.04	3,0845	15,78
2016-10-18	Meyve	10511.84	3,0936	13,17
2016-10-18	Sebze	10069.35	3,0936	13,17
2016-10-19	Meyve	8702.06	3,0906	13,78
2016-10-19	Sebze	10283.16	3,0906	13,78
2016-10-20	Meyve	8319.68	3,0764	15,11
2016-10-20	Sebze	10364.31	3,0764	15,11
2016-10-21	Meyve	9089.77	3,0654	17,33
2016-10-21	Sebze	11481.92	3,0654	17,33
2016-10-22	Meyve	13043.27	3,0714	17,17
2016-10-22	Sebze	14286.23	3,0714	17,17
2016-10-23	Meyve	14601.74	3,0714	18,00
2016-10-23	Sebze	17388.3	3,0714	18,00
2016-10-24	Meyve	10733.08	3,0714	16,72
2016-10-24	Sebze	12379.64	3,0714	16,72
2016-10-25	Meyve	8825.94	3,0703	15,11
2016-10-25	Sebze	10032.72	3,0703	15,11
2016-10-26	Meyve	8550.12	3,0758	15,22
2016-10-26	Sebze	9553.4	3,0758	15,22
2016-10-27	Meyve	7590.59	3,0754	13,83
2016-10-27	Sebze	9311.75	3,0754	13,83
2016-10-28	Meyve	12088.28	3,0976	13,22
2016-10-28	Sebze	12246.81	3,0976	13,22
2016-10-29	Meyve	13858.16	3,0976	12,44
2016-10-29	Sebze	14614.12	3,0976	12,44
2016-10-30	Meyve	14712.07	3,0976	11,78
2016-10-30	Sebze	15875.8	3,0976	11,78
2016-10-31	Meyve	11441.93	3,0976	11,33
2016-10-31	Sebze	12090.02	3,0976	11,33
2016-11-01	Meyve	10460.47	2,9855	12,78
2016-11-01	Sebze	13747.84	2,9855	12,78
2016-11-02	Meyve	10697.24	2,9219	10,78
2016-11-02	Sebze	12696.26	2,9219	10,78
2016-11-03	Meyve	9659.98	2,8855	13,50
2016-11-03	Sebze	12689.19	2,8855	13,50
2016-11-04	Meyve	13231.88	2,8549	15,61
2016-11-04	Sebze	15120.22	2,8549	15,61
2016-11-05	Meyve	14941.57	2,9359	16,89
2016-11-05	Sebze	10148.43	2,9359	16,89
2016-11-06	Meyve	18879.17	2,9080	20,39
2016-11-06	Sebze	14807.42	2,9080	20,39
2016-11-07	Meyve	14824.95	2,9194	24,89
2016-11-07	Sebze	12348.85	2,9194	24,89
2016-11-08	Meyve	9739.99	2,9532	29,61
2016-11-08	Sebze	6885.35	2,9532	29,61
2016-11-09	Meyve	9989.42	2,9531	25,00
2016-11-09	Sebze	9743.49	2,9531	25,00
2016-11-10	Meyve	8936.8	3,0564	20,56
2016-11-10	Sebze	9933.95	3,0564	20,56
2016-11-11	Meyve	8934.77	3,2025	
2016-11-11	Sebze	10593.08	3,2025	
2016-11-12	Meyve	15762.36	3,4500	10,83
2016-11-12	Sebze	15724.53	3,4500	10,83
2016-11-13	Meyve	14459.74	3,2565	15,22
2016-11-13	Sebze	16629.17	3,2565	15,22
2016-11-14	Meyve	10564.62	3,2565	9,83
2016-11-14	Sebze	11899.76	3,2565	9,83
2016-11-15	Meyve	9253.67	3,2565	7,83
2016-11-15	Sebze	9969.12	3,2565	7,83
2016-11-16	Meyve	8843.87	3,2764	6,22
2016-11-16	Sebze	9455.36	3,2764	6,22
2016-11-17	Meyve	9087.26	3,2690	7,33
2016-11-17	Sebze	10713.59	3,2690	7,33
2016-11-18	Meyve	8973.71	3,3032	10,28
2016-11-18	Sebze	14742.74	3,3032	10,28
2016-11-19	Meyve	14014.28	3,3081	11,83
2016-11-19	Sebze	14845.69	3,3081	11,83
2016-11-20	Meyve	15219.57	3,3811	12,17
2016-11-20	Sebze	15688.27	3,3811	12,17
2016-11-21	Meyve	10286.26	3,3811	12,94
2016-11-21	Sebze	11539.72	3,3811	12,94
2016-11-22	Meyve	9085.63	3,3719	13,11
2016-11-22	Sebze	10280.85	3,3719	13,11
2016-11-23	Meyve	8197.13	3,3560	13,06
2016-11-23	Sebze	10733.06	3,3560	13,06
2016-11-24	Meyve	8585.4	3,3800	12,22
2016-11-24	Sebze	13078.16	3,3800	12,22
2016-11-25	Meyve	8793.77	3,4023	10,61
2016-11-25	Sebze	11306.42	3,4023	10,61
2016-11-26	Meyve	14293.83	3,4379	10,89
2016-11-26	Sebze	15745.75	3,4379	10,89
2016-11-27	Meyve	13857.32	3,4379	12,78
2016-11-27	Sebze	15874.88	3,4379	12,78
2016-11-28	Meyve	11681.95	3,4379	11,28
2016-11-28	Sebze	12773.06	3,4379	11,28
2016-11-29	Meyve	10660.67	3,4156	7,83
2016-11-29	Sebze	11399.17	3,4156	7,83
2016-11-30	Meyve	10116.58	3,4175	5,72
2016-11-30	Sebze	10790.67	3,4175	5,72
2016-12-01	Meyve	9361.5	2,9855	14,00
2016-12-01	Sebze	11317.38	2,9855	14,00
2016-12-02	Meyve	10474.75	2,9266	12,00
2016-12-02	Sebze	12941.02	2,9266	12,00
2016-12-03	Meyve	16559.39	2,8714	11,50
2016-12-03	Sebze	18044.85	2,8714	11,50
2016-12-04	Meyve	11037.33	2,8318	14,39
2016-12-04	Sebze	12668.04	2,8318	14,39
2016-12-05	Meyve	15931.78	2,9602	20,17
2016-12-05	Sebze	11740.68	2,9602	20,17
2016-12-06	Meyve	21299.04	2,9080	23,50
